citing_paper_id,doi,title,year,venue,authors_raw,authors_detail
3d9f4ccbbd4d71555bcc14eb01aea6b701c08af0,10.3390/jimaging11080253,DFCNet: Dual-Stage Frequency-Domain Calibration Network for Low-Light Image Enhancement,2025,Journal of Imaging,Hui Zhou; Jun Li; Yaming Mao; Lu Liu; Yiyang Lu,"[{""id"": ""2342033285"", ""name"": ""Hui Zhou"", ""source"": ""s2""}, {""id"": ""2334862594"", ""name"": ""Jun Li"", ""source"": ""s2""}, {""id"": ""2375176508"", ""name"": ""Yaming Mao"", ""source"": ""s2""}, {""id"": ""2368920049"", ""name"": ""Lu Liu"", ""source"": ""s2""}, {""id"": ""2330417040"", ""name"": ""Yiyang Lu"", ""source"": ""s2""}]"
fdf086c90c16c029d32bff488a19903a01082ac8,10.1177/00202940251356201,Efficient detection model of UAVs under low-light conditions based on LL-YOLO and EnlightenGAN,2025,Measurement and control (London. 1968),Jun Ma; Zejie Sun; Yuling Wu; Dongyang Jin,"[{""id"": ""2306498022"", ""name"": ""Jun Ma"", ""source"": ""s2""}, {""id"": ""2365273825"", ""name"": ""Zejie Sun"", ""source"": ""s2""}, {""id"": ""2365190357"", ""name"": ""Yuling Wu"", ""source"": ""s2""}, {""id"": ""2282024278"", ""name"": ""Dongyang Jin"", ""source"": ""s2""}]"
d07670a1374dc5e02ee2041686dda03e9f7a99f9,10.1109/ICRMS65480.2025.00046,Nighttime Driving Fatigue Detection Based on Improved Zero-DCE,2025,"International Conference on Reliability, Maintainability and Safety",Yang Yang; Yucheng Yang; Shihao Zhu; Zekai Shang; Xing Pan,"[{""id"": ""2322063612"", ""name"": ""Yang Yang"", ""source"": ""s2""}, {""id"": ""2325105783"", ""name"": ""Yucheng Yang"", ""source"": ""s2""}, {""id"": ""2368398075"", ""name"": ""Shihao Zhu"", ""source"": ""s2""}, {""id"": ""2395010026"", ""name"": ""Zekai Shang"", ""source"": ""s2""}, {""id"": ""2328542488"", ""name"": ""Xing Pan"", ""source"": ""s2""}]"
45e4fe27939543b7722c91d6af61017ff3bd63f0,10.1109/ACCTHPA65749.2025.11168575,Lightweight Low-Light Image Enhancement Techniques for Edge Devices,2025,2025 Advanced Computing and Communication Technologies for High Performance Applications (ACCTHPA),Ebin J Alapatt; Pankaj Kumar G; N. Eswar; Aman K Shihab; S. Bhatt; Sreevishnu Damodaran; A. A. Aswathy,"[{""id"": ""2381851649"", ""name"": ""Ebin J Alapatt"", ""source"": ""s2""}, {""id"": ""2381853519"", ""name"": ""Pankaj Kumar G"", ""source"": ""s2""}, {""id"": ""2003306999"", ""name"": ""N. Eswar"", ""source"": ""s2""}, {""id"": ""2381854940"", ""name"": ""Aman K Shihab"", ""source"": ""s2""}, {""id"": ""2381852092"", ""name"": ""S. Bhatt"", ""source"": ""s2""}, {""id"": ""2381851710"", ""name"": ""Sreevishnu Damodaran"", ""source"": ""s2""}, {""id"": ""2381851848"", ""name"": ""A. A. Aswathy"", ""source"": ""s2""}]"
811487d5781dac66f1571d051be542d8dd4c5408,10.1117/12.3071331,Partially decoupled low-light image enhancement for brightening and denoising,2025,"Conference on Image, Signal Processing, and Pattern Recognition",Kun Wang; Xiangchu Feng,"[{""id"": ""2280592774"", ""name"": ""Kun Wang"", ""source"": ""s2""}, {""id"": ""2280730241"", ""name"": ""Xiangchu Feng"", ""source"": ""s2""}]"
dc7bab33d29f27880d4bcb7cd9e38ce026e30ccc,10.1109/ICCV51701.2025.00584,Robust Low-Light Scene Restoration via Illumination Transition,2025,IEEE International Conference on Computer Vision,Ze Li; Feng Zhang; Xiatian Zhu; Meng-Xia Zhang; Yanghong Zhou; P. Mok,"[{""id"": ""2292318468"", ""name"": ""Ze Li"", ""source"": ""s2""}, {""id"": ""2373871211"", ""name"": ""Feng Zhang"", ""source"": ""s2""}, {""id"": ""2310779366"", ""name"": ""Xiatian Zhu"", ""source"": ""s2""}, {""id"": ""2190704140"", ""name"": ""Meng-Xia Zhang"", ""source"": ""s2""}, {""id"": ""3087985"", ""name"": ""Yanghong Zhou"", ""source"": ""s2""}, {""id"": ""2055816103"", ""name"": ""P. Mok"", ""source"": ""s2""}]"
846be46582c005e21fbaa50196d14ea6aca86ba0,10.1007/s00034-025-03219-1,EffRetMamba: A Light-Weight Mamba for Low-Light Image Enhancement,2025,"Circuits, systems, and signal processing",Xingpeng Zhang; Sijing Wu; Qiuli Wang; Kaixin Wang,"[{""id"": ""2268794543"", ""name"": ""Xingpeng Zhang"", ""source"": ""s2""}, {""id"": ""2294680318"", ""name"": ""Sijing Wu"", ""source"": ""s2""}, {""id"": ""2294672782"", ""name"": ""Qiuli Wang"", ""source"": ""s2""}, {""id"": ""2331945233"", ""name"": ""Kaixin Wang"", ""source"": ""s2""}]"
08b7d6692d128572ab98f98103e19e1616a3a635,10.1016/j.aej.2025.04.047,Low-light object detection via adaptive enhancement and dynamic feature fusion,2025,Alexandria Engineering Journal,Siyong Fu; Qinghua Zhao; Hesheng Liu; Qiuxiang Tao; Danjuan Liu,"[{""id"": ""2271228851"", ""name"": ""Siyong Fu"", ""source"": ""s2""}, {""id"": ""2265488947"", ""name"": ""Qinghua Zhao"", ""source"": ""s2""}, {""id"": ""2265434180"", ""name"": ""Hesheng Liu"", ""source"": ""s2""}, {""id"": ""2265480449"", ""name"": ""Qiuxiang Tao"", ""source"": ""s2""}, {""id"": ""2358028416"", ""name"": ""Danjuan Liu"", ""source"": ""s2""}]"
cc65c6566708e267ea1d25fa34e891f71f2f8bfc,10.1109/TITS.2025.3553106,Daytime-Mixed Non-Aligned Learning for Real Nighttime Image Enhancement,2025,IEEE transactions on intelligent transportation systems (Print),Jiangwei Weng; Junkai Fan; Jianjun Qian; H. Zou; Ying-ji Tai; Jian Yang; Jun Li,"[{""id"": ""2301455592"", ""name"": ""Jiangwei Weng"", ""source"": ""s2""}, {""id"": ""2266124407"", ""name"": ""Junkai Fan"", ""source"": ""s2""}, {""id"": ""2261987864"", ""name"": ""Jianjun Qian"", ""source"": ""s2""}, {""id"": ""103054625"", ""name"": ""H. Zou"", ""source"": ""s2""}, {""id"": ""13459129"", ""name"": ""Ying-ji Tai"", ""source"": ""s2""}, {""id"": ""2146236970"", ""name"": ""Jian Yang"", ""source"": ""s2""}, {""id"": ""2298349023"", ""name"": ""Jun Li"", ""source"": ""s2""}]"
37fd320261a506883970ad9abcf280cf210862a8,10.1109/ICME59968.2025.11209427,Exploiting Long and Short Temporal Dependence for Low-Light Video Enhancement,2025,IEEE International Conference on Multimedia and Expo,Hao Luo; Lingyu Zhu; Yudong Mao; Yixuan Li; Zhiwei Zhong; Shanshe Wang; Shiqi Wang,"[{""id"": ""2320190989"", ""name"": ""Hao Luo"", ""source"": ""s2""}, {""id"": ""2281724124"", ""name"": ""Lingyu Zhu"", ""source"": ""s2""}, {""id"": ""2152119664"", ""name"": ""Yudong Mao"", ""source"": ""s2""}, {""id"": ""2279762308"", ""name"": ""Yixuan Li"", ""source"": ""s2""}, {""id"": ""2372089874"", ""name"": ""Zhiwei Zhong"", ""source"": ""s2""}, {""id"": ""1755176"", ""name"": ""Shanshe Wang"", ""source"": ""s2""}, {""id"": ""2372435169"", ""name"": ""Shiqi Wang"", ""source"": ""s2""}]"
84ff0cc36b158f7c9de7c6b88b393000ea53c6bc,10.1109/IJCNN64981.2025.11227405,IllumiCurveNet: Low-Light Image Enhancement of Lunar Permanently Shadowed Regions Using a Self-Guided Loss Framework,2025,IEEE International Joint Conference on Neural Network,Saksham Jain; Sparsh Jain; A. Prajapati; Garvita Singh; Dinesh Kumar Vishwakarma,"[{""id"": ""2383104557"", ""name"": ""Saksham Jain"", ""source"": ""s2""}, {""id"": ""2290976695"", ""name"": ""Sparsh Jain"", ""source"": ""s2""}, {""id"": ""93662805"", ""name"": ""A. Prajapati"", ""source"": ""s2""}, {""id"": ""2190313064"", ""name"": ""Garvita Singh"", ""source"": ""s2""}, {""id"": ""2325832992"", ""name"": ""Dinesh Kumar Vishwakarma"", ""source"": ""s2""}]"
2e7d834f3a49f979167bd5737a66a18b967edff3,10.1109/IJCNN64981.2025.11229284,LOPD: A Low-illumination Scene Occluded Pedestrian Detection Model Based on Domain Adaptation,2025,IEEE International Joint Conference on Neural Network,Liuyu Zhu; Zhiguan Wang; Yongsheng Hou; Zhiqiang Liu; Shen Li; Xiaoxue Li,"[{""id"": ""2316515199"", ""name"": ""Liuyu Zhu"", ""source"": ""s2""}, {""id"": ""2890805"", ""name"": ""Zhiguan Wang"", ""source"": ""s2""}, {""id"": ""114680093"", ""name"": ""Yongsheng Hou"", ""source"": ""s2""}, {""id"": ""2316517942"", ""name"": ""Zhiqiang Liu"", ""source"": ""s2""}, {""id"": ""2392899697"", ""name"": ""Shen Li"", ""source"": ""s2""}, {""id"": ""2316520825"", ""name"": ""Xiaoxue Li"", ""source"": ""s2""}]"
5e43fee8fce5d9b28a30556ad333e561da5efb49,10.1007/s13735-025-00374-8,TPE-YOLO: improved low-light object detection using a two-way pyramid enhancement network,2025,International Journal of Multimedia Information Retrieval,Xiaofei Zhang; Xiaoguang Di; Runwen Zhu,"[{""id"": ""2283178437"", ""name"": ""Xiaofei Zhang"", ""source"": ""s2""}, {""id"": ""2243656776"", ""name"": ""Xiaoguang Di"", ""source"": ""s2""}, {""id"": ""2296442522"", ""name"": ""Runwen Zhu"", ""source"": ""s2""}]"
2c37b088e3a64cb5462ab13fb04a7bc78dea8198,10.1007/s44443-025-00102-6,Low-light image enhancement method based on retinex theory and dual-tree complex wavelet transform,2025,Journal of King Saud University: Computer and Information Sciences,Yuqian Zhang; Jie Jiang; Zhan Wang; Qi Zhang; Yudi Jiang; Jun Liu; Zeyao Hou,"[{""id"": ""2369216530"", ""name"": ""Yuqian Zhang"", ""source"": ""s2""}, {""id"": ""2277419637"", ""name"": ""Jie Jiang"", ""source"": ""s2""}, {""id"": ""2369951128"", ""name"": ""Zhan Wang"", ""source"": ""s2""}, {""id"": ""2369247544"", ""name"": ""Qi Zhang"", ""source"": ""s2""}, {""id"": ""2369292374"", ""name"": ""Yudi Jiang"", ""source"": ""s2""}, {""id"": ""2375403233"", ""name"": ""Jun Liu"", ""source"": ""s2""}, {""id"": ""2350339437"", ""name"": ""Zeyao Hou"", ""source"": ""s2""}]"
f4a31575a055204d0f9ab565d8b74c6b2d80d101,10.1145/3735973,Adaptive Multi-Exposure Image Correction via Joint Lightness and Structure Awareness,2025,ACM Trans. Multim. Comput. Commun. Appl.,Bo Peng; Jia Zhang; Zhe Zhang; Liying Xu; Qingming Huang; Tao Wang; Jianjun Lei,"[{""id"": ""2054590685"", ""name"": ""Bo Peng"", ""source"": ""s2""}, {""id"": ""2271223169"", ""name"": ""Jia Zhang"", ""source"": ""s2""}, {""id"": ""2177091563"", ""name"": ""Zhe Zhang"", ""source"": ""s2""}, {""id"": ""2130011929"", ""name"": ""Liying Xu"", ""source"": ""s2""}, {""id"": ""2237597856"", ""name"": ""Qingming Huang"", ""source"": ""s2""}, {""id"": ""2257008916"", ""name"": ""Tao Wang"", ""source"": ""s2""}, {""id"": ""143879230"", ""name"": ""Jianjun Lei"", ""source"": ""s2""}]"
10eb36a4ebf8a310d6493c428e83389089af7822,10.3390/electronics14122419,Component Generation Network-Based Image Enhancement Method for External Inspection of Electrical Equipment,2025,Electronics,Xiong Liu; Juan Zhang; Qiushi Cui; Yingyue Zhou; Qian Wang; Zining Zhao; Yong Li,"[{""id"": ""2110678576"", ""name"": ""Xiong Liu"", ""source"": ""s2""}, {""id"": ""2108137577"", ""name"": ""Juan Zhang"", ""source"": ""s2""}, {""id"": ""2333271928"", ""name"": ""Qiushi Cui"", ""source"": ""s2""}, {""id"": ""2341934491"", ""name"": ""Yingyue Zhou"", ""source"": ""s2""}, {""id"": ""2274346132"", ""name"": ""Qian Wang"", ""source"": ""s2""}, {""id"": ""2367065092"", ""name"": ""Zining Zhao"", ""source"": ""s2""}, {""id"": ""2275631168"", ""name"": ""Yong Li"", ""source"": ""s2""}]"
cfc3f2c32b6597830cac744a92b9fe3dfcf494d0,10.1007/s00530-025-01873-8,DBLDNet: dual branch low light object detector based on feature localization and multi-scale feature enhancement,2025,Multimedia Systems,Xiaofei Zhang; Xiaoguang Di; Maozhen Liu,"[{""id"": ""2283178437"", ""name"": ""Xiaofei Zhang"", ""source"": ""s2""}, {""id"": ""2243656776"", ""name"": ""Xiaoguang Di"", ""source"": ""s2""}, {""id"": ""2307982973"", ""name"": ""Maozhen Liu"", ""source"": ""s2""}]"
c4df330d510cd5352e5108e80b3e760620f8ec55,10.1109/TNNLS.2025.3566647,Deep Learning for Low-Light Vision: A Comprehensive Survey,2025,IEEE Transactions on Neural Networks and Learning Systems,Qian Zhao; Gang Li; Bin He; Run-Sheng Shen,"[{""id"": ""2283488059"", ""name"": ""Qian Zhao"", ""source"": ""s2""}, {""id"": ""2284864325"", ""name"": ""Gang Li"", ""source"": ""s2""}, {""id"": ""2082464010"", ""name"": ""Bin He"", ""source"": ""s2""}, {""id"": ""2142196618"", ""name"": ""Run-Sheng Shen"", ""source"": ""s2""}]"
0fdb839b8df99a8b26a4de03a32db91175460277,10.1016/j.neucom.2025.130005,Pool-mamba: Pooling state space model for low-light image enhancement,2025,Neurocomputing,Qiao Zhang; Mingwen Shao; Xinyuan Chen,"[{""id"": ""2350761462"", ""name"": ""Qiao Zhang"", ""source"": ""s2""}, {""id"": ""2350666331"", ""name"": ""Mingwen Shao"", ""source"": ""s2""}, {""id"": ""2263978040"", ""name"": ""Xinyuan Chen"", ""source"": ""s2""}]"
9276df8ba23713cfa4665dca0f0c476ade58152b,10.1016/j.knosys.2025.113827,Advancing low-light image enhancement through deep learning: A comprehensive experimental study,2025,Knowledge-Based Systems,Muhammad Tahir Rasheed; Hufsa Khan; Junsong Wang; Yan Kang,"[{""id"": ""2267912972"", ""name"": ""Muhammad Tahir Rasheed"", ""source"": ""s2""}, {""id"": ""2147395983"", ""name"": ""Hufsa Khan"", ""source"": ""s2""}, {""id"": ""2346036934"", ""name"": ""Junsong Wang"", ""source"": ""s2""}, {""id"": ""2346258624"", ""name"": ""Yan Kang"", ""source"": ""s2""}]"
c8471ba9b5fd9d1532f52c878806d7177420e5c9,10.1016/j.neunet.2025.107764,"LEESDFormer: A lightweight unsupervised CNN-Transformer-based curve estimation network for low-light image enhancement, exposure suppression, and denoising",2025,Neural Networks,Rui He; Xuanhe Li; Jian Wu,"[{""id"": ""2260455216"", ""name"": ""Rui He"", ""source"": ""s2""}, {""id"": ""2266001395"", ""name"": ""Xuanhe Li"", ""source"": ""s2""}, {""id"": ""2260728198"", ""name"": ""Jian Wu"", ""source"": ""s2""}]"
b680c96323a8bb37003c61d6310343a39af6f0cf,10.1016/j.neunet.2025.107700,Degradation-Guided cross-consistent deep unfolding network for video restoration under diverse weathers,2025,Neural Networks,Yuanshuo Cheng; Mingwen Shao; Yecong Wan; Yuanjian Qiao; Wangmeng Zuo; Deyu Meng,"[{""id"": ""2153514280"", ""name"": ""Yuanshuo Cheng"", ""source"": ""s2""}, {""id"": ""2237783247"", ""name"": ""Mingwen Shao"", ""source"": ""s2""}, {""id"": ""2147200675"", ""name"": ""Yecong Wan"", ""source"": ""s2""}, {""id"": ""1828827901"", ""name"": ""Yuanjian Qiao"", ""source"": ""s2""}, {""id"": ""2279210262"", ""name"": ""Wangmeng Zuo"", ""source"": ""s2""}, {""id"": ""2324996221"", ""name"": ""Deyu Meng"", ""source"": ""s2""}]"
904e1cb8651090fc9e4395522cf02ffc080e838e,10.1016/j.displa.2025.103136,Adaptive frequency selection network for low-light image enhancement,2025,Displays (Guildford),Shubo Zhou; Jingjing Jiang; Zhijun Fang; Xiaoming Ding; Rongfang Huang; Xue-qin Jiang,"[{""id"": ""2346284010"", ""name"": ""Shubo Zhou"", ""source"": ""s2""}, {""id"": ""2369221495"", ""name"": ""Jingjing Jiang"", ""source"": ""s2""}, {""id"": ""2348313475"", ""name"": ""Zhijun Fang"", ""source"": ""s2""}, {""id"": ""2117434876"", ""name"": ""Xiaoming Ding"", ""source"": ""s2""}, {""id"": ""2453818449"", ""name"": ""Rongfang Huang"", ""source"": ""s2""}, {""id"": ""2313868791"", ""name"": ""Xue-qin Jiang"", ""source"": ""s2""}]"
41e72810e7255f1df67db39bac39d3b4afb75aa9,10.1007/s00371-025-03924-7,DED-net: multi-scale fusion and illumination-guided enhancement for low-light image restoration,2025,The Visual Computer,Haosen Dong; Shihao Cheng; Tianyou Fang; Jin Chen; Zhigang Tu,"[{""id"": ""2176367668"", ""name"": ""Haosen Dong"", ""source"": ""s2""}, {""id"": ""2353201686"", ""name"": ""Shihao Cheng"", ""source"": ""s2""}, {""id"": ""2364470230"", ""name"": ""Tianyou Fang"", ""source"": ""s2""}, {""id"": ""2303900987"", ""name"": ""Jin Chen"", ""source"": ""s2""}, {""id"": ""2352932765"", ""name"": ""Zhigang Tu"", ""source"": ""s2""}]"
0ddeaf3de20334bb5b5442df1b4bedb31b3ee4e0,10.1007/s13369-025-10264-0,MIDNet: Multilevel Integration and Disintegration Network for Low-Light Image Enhancement,2025,The Arabian journal for science and engineering,Sathish Mothe; Srinivas Kankanala,"[{""id"": ""2346449677"", ""name"": ""Sathish Mothe"", ""source"": ""s2""}, {""id"": ""2346439254"", ""name"": ""Srinivas Kankanala"", ""source"": ""s2""}]"
22ceda1805805b23c194c75f745f9aa4c19a99cf,10.1109/INCET64471.2025.11140343,Attention-Driven Multi-Scale GAN with Complementary Learning Sub-Network for Low-Light Image Enhancement,2025,2025 6th International Conference for Emerging Technology (INCET),P. Wijesiri; Guhanathan Poravi,"[{""id"": ""2379243985"", ""name"": ""P. Wijesiri"", ""source"": ""s2""}, {""id"": ""51938252"", ""name"": ""Guhanathan Poravi"", ""source"": ""s2""}]"
e03a0ca129332cb4d36139b30706e8432f0ea008,10.1109/ICRA55743.2025.11127459,Dark-DENet: A Lightweight Enhancement Network for Low-Light Object Detection,2025,IEEE International Conference on Robotics and Automation,Xiaoyu Wu; Yuxiang Shao; Xinyu Jin,"[{""id"": ""2329311875"", ""name"": ""Xiaoyu Wu"", ""source"": ""s2""}, {""id"": ""2330076798"", ""name"": ""Yuxiang Shao"", ""source"": ""s2""}, {""id"": ""2342650177"", ""name"": ""Xinyu Jin"", ""source"": ""s2""}]"
e03f140683277d7511baba7cf40ac3f5d953abc5,10.3390/app15105556,Semantic-Aware Low-Light Image Enhancement by Learning from Multiple Color Spaces,2025,Applied Sciences,Bo Jiang; Xuefei Wang; Naidi Yang; Yuhan Liu; Xi Chen; Qiwen Wu,"[{""id"": ""2177275988"", ""name"": ""Bo Jiang"", ""source"": ""s2""}, {""id"": ""2238884908"", ""name"": ""Xuefei Wang"", ""source"": ""s2""}, {""id"": ""2361885635"", ""name"": ""Naidi Yang"", ""source"": ""s2""}, {""id"": ""2361876338"", ""name"": ""Yuhan Liu"", ""source"": ""s2""}, {""id"": ""2362354067"", ""name"": ""Xi Chen"", ""source"": ""s2""}, {""id"": ""2442315181"", ""name"": ""Qiwen Wu"", ""source"": ""s2""}]"
58fd1c049f6c0333f3448d45dd2f5302611e7710,10.1109/CVPRW67362.2025.00139,NTIRE 2025 Challenge on UGC Video Enhancement: Methods and Results,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Nikolay Safonov; A. Bryncev; Andrey Moskalenko; D. Kulikov; Dmitry Vatolin; R. Timofte; Haibo Lei; Qifan Gao; Qin Luo; Yaqing Li; Jie Song; Shaozhe Hao; Mei Zheng; Jingyi Xu; Chen Wu; Jiahui Liu; Ying Chen; Xin Deng; Mai Xu; Peipei Liang; Jie Ma; Junjie Jin; Yingxue Pang; Fang Luo; Kai Chen; Shijie Zhao; Mingyang Wu; Renjie Li; Yushen Zuo; Shengyun Zhong; Zhengzhong Tu,"[{""id"": ""2359256183"", ""name"": ""Nikolay Safonov"", ""source"": ""s2""}, {""id"": ""2322443872"", ""name"": ""A. Bryncev"", ""source"": ""s2""}, {""id"": ""2300283845"", ""name"": ""Andrey Moskalenko"", ""source"": ""s2""}, {""id"": ""2408467680"", ""name"": ""D. Kulikov"", ""source"": ""s2""}, {""id"": ""2316638138"", ""name"": ""Dmitry Vatolin"", ""source"": ""s2""}, {""id"": ""1732855"", ""name"": ""R. Timofte"", ""source"": ""s2""}, {""id"": ""2306995181"", ""name"": ""Haibo Lei"", ""source"": ""s2""}, {""id"": ""2357684338"", ""name"": ""Qifan Gao"", ""source"": ""s2""}, {""id"": ""2170777697"", ""name"": ""Qin Luo"", ""source"": ""s2""}, {""id"": ""2316786355"", ""name"": ""Yaqing Li"", ""source"": ""s2""}, {""id"": ""2316774352"", ""name"": ""Jie Song"", ""source"": ""s2""}, {""id"": ""2154574545"", ""name"": ""Shaozhe Hao"", ""source"": ""s2""}, {""id"": ""46934753"", ""name"": ""Mei Zheng"", ""source"": ""s2""}, {""id"": ""2294177215"", ""name"": ""Jingyi Xu"", ""source"": ""s2""}, {""id"": ""2365099202"", ""name"": ""Chen Wu"", ""source"": ""s2""}, {""id"": ""2338215188"", ""name"": ""Jiahui Liu"", ""source"": ""s2""}, {""id"": ""2359764258"", ""name"": ""Ying Chen"", ""source"": ""s2""}, {""id"": ""2277041332"", ""name"": ""Xin Deng"", ""source"": ""s2""}, {""id"": ""2297135177"", ""name"": ""Mai Xu"", ""source"": ""s2""}, {""id"": ""2359257098"", ""name"": ""Peipei Liang"", ""source"": ""s2""}, {""id"": ""2343778637"", ""name"": ""Jie Ma"", ""source"": ""s2""}, {""id"": ""2316923322"", ""name"": ""Junjie Jin"", ""source"": ""s2""}, {""id"": ""2292139663"", ""name"": ""Yingxue Pang"", ""source"": ""s2""}, {""id"": ""2274846794"", ""name"": ""Fang Luo"", ""source"": ""s2""}, {""id"": ""2259864823"", ""name"": ""Kai Chen"", ""source"": ""s2""}, {""id"": ""2316587852"", ""name"": ""Shijie Zhao"", ""source"": ""s2""}, {""id"": ""2304945393"", ""name"": ""Mingyang Wu"", ""source"": ""s2""}, {""id"": ""2351000281"", ""name"": ""Renjie Li"", ""source"": ""s2""}, {""id"": ""2355427138"", ""name"": ""Yushen Zuo"", ""source"": ""s2""}, {""id"": ""2299392793"", ""name"": ""Shengyun Zhong"", ""source"": ""s2""}, {""id"": ""40992714"", ""name"": ""Zhengzhong Tu"", ""source"": ""s2""}]"
d2513ab14208ae58f345a3b586c4baed95203eb2,10.1109/TCSVT.2024.3520802,Efficient Retinex-Based Framework for Low-Light Image Enhancement Without Additional Networks,2025,IEEE transactions on circuits and systems for video technology (Print),Chunxiao Liu; Zelong Wang; Phil Birch; Xun Wang,"[{""id"": ""2337269077"", ""name"": ""Chunxiao Liu"", ""source"": ""s2""}, {""id"": ""2161310427"", ""name"": ""Zelong Wang"", ""source"": ""s2""}, {""id"": ""2268519091"", ""name"": ""Phil Birch"", ""source"": ""s2""}, {""id"": ""2261797107"", ""name"": ""Xun Wang"", ""source"": ""s2""}]"
